SimTime,OUT[9:0]
38681,0000001100
38721,0000001110
38761,0000001110
38801,0000010010
38841,0000001010
38881,0000010000
38921,0000001110
38961,0000010000
39001,0000001100
39041,0000010010
39081,0000001100
39121,0000001110
39161,0000001110
39201,0000010010
39241,0000001010
39281,0000010010
39321,0000001110
39361,0000001110
39401,0000001110
39441,0000010000
39481,0000001110
39521,0000001110
39561,0000010000
39601,0000001110
39641,0000001110
39681,0000010010
39721,0000001100
39761,0000010000
39801,0000001100
39841,0000010010
39881,0000001010
39921,0000010010
39961,0000010000
40001,0000001100
40041,0000010000
40081,0000010000
40121,0000001110
40161,0000001110
40201,0000010010
40241,0000001010
40281,0000010010
40321,0000010000
40361,0000001100
40401,0000010000
40441,0000010010
40481,0000001010
40521,0000010010
40561,0000010000
40601,0000001100
40641,0000010000
40681,0000010000
40721,0000001110
40761,0000001110
40801,0000010010
40841,0000001100
40881,0000010010
40921,0000001110
40961,0000010000
41001,0000001110
41041,0000010000
41081,0000001110
41121,0000010000
41161,0000010000
41201,0000001110
41241,0000010000
41281,0000001110
41321,0000010010
41361,0000001110
41401,0000001110
41441,0000010000
41481,0000010000
41521,0000001110
41561,0000010010
41601,0000001110
41641,0000001110
41681,0000010010
41721,0000001100
41761,0000010000
41801,0000010100
41841,0000001010
41881,0000010010
41921,0000010000
41961,0000001110
42001,0000010000
42041,0000010000
42081,0000010000
42121,0000001110
42161,0000010000
42201,0000010000
42241,0000010010
42281,0000001010
42321,0000010100
42361,0000010000
42401,0000001100
42441,0000010100
42481,0000001100
42521,0000010010
42561,0000010000
42601,0000001100
42641,0000010100
42681,0000001110
42721,0000001110
42761,0000010010
42801,0000001110
42841,0000010100
42881,0000001100
42921,0000010000
42961,0000010010
43001,0000001110
43041,0000010010
43081,0000001110
43121,0000010000
43161,0000010000
43201,0000010000
43241,0000010000
43281,0000010000
43321,0000010000
43361,0000010000
43401,0000010000
43441,0000010000
43481,0000010000
43521,0000010000
43561,0000010000
43601,0000010000
43641,0000010010
43681,0000001110
43721,0000010000
43761,0000010010
43801,0000001110
43841,0000010010
43881,0000010000
43921,0000001110
43961,0000010010
44001,0000001110
44041,0000010100
44081,0000001110
44121,0000010010
44161,0000001110
44201,0000010000
44241,0000010010
44281,0000001110
44321,0000010010
44361,0000010010
44401,0000001110
44441,0000010010
44481,0000001100
44521,0000010100
44561,0000010000
44601,0000010000
44641,0000010010
44681,0000010000
44721,0000010010
44761,0000001110
44801,0000010000
44841,0000010000
44881,0000010010
44921,0000010000
44961,0000010000
45001,0000010100
45041,0000001100
45081,0000010100
45121,0000010000
45161,0000010010
45201,0000001110
45241,0000010000
45281,0000010010
45321,0000010000
45361,0000010010
45401,0000001110
45441,0000010100
45481,0000001110
45521,0000010010
45561,0000010010
45601,0000010000
45641,0000010010
45681,0000010000
45721,0000010010
45761,0000001110
45801,0000010110
45841,0000001010
45881,0000010100
45921,0000001110
45961,0000010010
46001,0000010010
46041,0000010000
46081,0000010010
46121,0000010000
46161,0000010010
46201,0000001110
46241,0000010110
46281,0000001100
46321,0000010100
46361,0000010000
46401,0000010010
46441,0000010000
46481,0000010010
46521,0000010000
46561,0000010010
46601,0000010010
46641,0000001110
46681,0000010100
46721,0000010000
46761,0000010010
46801,0000001110
46841,0000010110
46881,0000001100
46921,0000010110
46961,0000001110
47001,0000010010
47041,0000010000
47081,0000010110
47121,0000010000
47161,0000010010
47201,0000010000
47241,0000010100
47281,0000001110
47321,0000010010
47361,0000010010
47401,0000010000
47441,0000010010
47481,0000010010
47521,0000010000
47561,0000010010
47601,0000010010
47641,0000010000
47681,0000010010
47721,0000010000
47761,0000010110
47801,0000001110
47841,0000010100
47881,0000010000
