SimTime,OUT[14:0]
50081,111010010101100
50241,111010001111000
50401,111010010010000
50561,111010010010100
50721,111010010111100
50881,111010011000100
51041,111010011010100
51201,111010011001100
51361,111010011011100
51521,111010100101000
51681,111010100001100
51841,111010100001100
52001,111010011110000
52161,111010101001100
52321,111010100101100
52481,111010100111100
52641,111010101100100
52801,111010101011100
52961,111010101011100
53121,111010110000000
53281,111010101111100
53441,111010110011000
53601,111010110100000
53761,111010110110000
53921,111010111001100
54081,111010110100100
54241,111010111011100
54401,111010111100000
54561,111010111111100
54721,111011000000000
54881,111011000000100
55041,111011000100000
55201,111011000101100
55361,111011000100100
55521,111011001001100
55681,111011001001100
55841,111011001011000
56001,111011001101000
56161,111011001111100
56321,111011010000000
56481,111011010001100
56641,111011010110000
56801,111011010100000
56961,111011011000100
57121,111011011000100
57281,111011011011000
57441,111011011101000
57601,111011011111000
57761,111011011111000
57921,111011100011000
58081,111011100100100
58241,111011100100100
58401,111011101000000
58561,111011100111100
58721,111011101001100
58881,111011101101100
59041,111011101100100
59201,111011110000000
59361,111011110010100
59521,111011110011100
59681,111011110101100
59841,111011110111100
60001,111011110111100
60161,111011111011100
60321,111011111011000
60481,111011111111100
60641,111011111111100
60801,111011111111100
60961,111100000101100
61121,111100000110000
61281,111100000110100
61441,111100001001100
61601,111100001000100
61761,111100001110100
61921,111100001101000
62081,111100001100100
62241,111100010101000
62401,111100010101100
62561,111100010001000
62721,111100010111000
62881,111100011010000
63041,111100011010100
63201,111100011100000
63361,111100100010100
63521,111100011101000
63681,111100100010100
63841,111100100100000
64001,111100100110100
64161,111100101000000
64321,111100101000000
64481,111100101100100
64641,111100101101100
64801,111100101110100
64961,111100101101100
65121,111100110100000
65281,111100110100000
65441,111100111000100
65601,111100110111100
65761,111100111010100
65921,111100111010100
66081,111100111110000
66241,111101000000000
66401,111101000001000
66561,111101000100000
66721,111101000011100
66881,111101000111100
67041,111101001001100
67201,111101001010000
67361,111101001100000
67521,111101010001100
67681,111101001101100
67841,111101010001100
68001,111101010101100
68161,111101010101100
68321,111101010111100
68481,111101011001100
68641,111101011101000
68801,111101011100100
68961,111101011111100
69121,111101100011000
69281,111101011111100
69441,111101100011100
69601,111101100101100
69761,111101110000100
69921,111101101000100
70081,111101101000100
70241,111101110010000
70401,111101101111100
70561,111101110010100
70721,111101110101000
70881,111101110101100
71041,111101111000100
71201,111101111001000
71361,111101111011100
71521,111101111110000
71681,111101111110100
71841,111110000011000
72001,111110000011000
72161,111110000011100
72321,111110001001100
72481,111110000111100
72641,111110001011100
72801,111110001110100
72961,111110001100100
73121,111110010000000
73281,111110010100100
73441,111110010110100
73601,111110010100100
73761,111110010100100
73921,111110011101000
74081,111110100000100
74241,111110011011100
74401,111110011101100
74561,111110100101100
74721,111110100101000
74881,111110100100100
75041,111110101000100
75201,111110100111100
75361,111110101101100
75521,111110101011100
75681,111110110000100
75841,111110110011000
76001,111110110010000
76161,111110110100100
76321,111110110111100
76481,111110111001100
76641,111110111011100
76801,111110111100000
76961,111111000001100
77121,111110111111000
77281,111111000011100
77441,111111000100000
77601,111111000110100
77761,111111001010100
77921,111111000111100
78081,111111001101000
78241,111111010010000
78401,111111001101000
78561,111111010011100
78721,111111010101100
78881,111111010110000
79041,111111011000000
79201,111111011100000
79361,111111011001100
79521,111111100000100
79681,111111011101100
79841,111111100011000
80001,111111100101100
80161,111111100110100
80321,111111100111100
80481,111111100110100
80641,111111101011100
80801,111111110001000
80961,111111101110000
81121,111111101111000
81281,111111110110100
81441,111111110100100
81601,111111111001100
81761,111111111000000
81921,111111111010100
82081,111111111101100
82241,000000000001000
82401,111111111111000
82561,000000000011100
82721,000000000110100
82881,000000000110000
83041,000000000111100
83201,000000001100100
83361,000000001011100
83521,000000001110000
83681,000000010010100
83841,000000010001000
84001,000000010101000
84161,000000010111100
84321,000000011001100
84481,000000011001100
84641,000000011011100
84801,000000011111000
84961,000000100001100
85121,000000100001100
85281,000000100011000
85441,000000100110100
85601,000000101001100
85761,000000100111100
85921,000000101101100
86081,000000101101100
86241,000000101111100
86401,000000110010100
86561,000000110010100
86721,000000110111000
86881,000000110111100
87041,000000111000100
87201,000000111100000
87361,000000111110100
87521,000000111101000
87681,000001000001100
87841,000001000100000
88001,000001000100100
88161,000001000110100
88321,000001001011100
88481,000001001010100
88641,000001001100000
88801,000001001110100
88961,000001010001100
89121,000001010011000
89281,000001010100100
89441,000001010110100
89601,000001010110100
89761,000001011011100
89921,000001100000000
90081,000001011010100
90241,000001011110000
90401,000001100100100
90561,000001100100000
90721,000001100110100
90881,000001100111100
91041,000001100111100
91201,000001101100000
91361,000001110010000
91521,000001110000000
91681,000001101011100
91841,000001111000000
92001,000001110011100
92161,000001111000100
92321,000001110111000
92481,000001111101100
