SimTime,OUT1[10:0]
595521,11011011000
595561,11011100000
595601,11011011110
595641,11011011100
595681,11011011110
595721,11011101000
595761,11011011000
595801,11011100010
595841,11011100100
595881,11011011000
595921,11011100100
595961,11011011110
596001,11011100110
596041,11011010100
596081,11011100110
596121,11011100110
596161,11011010100
596201,11011100000
596241,11011101100
596281,11011011000
596321,11011100100
596361,11011011110
596401,11011100110
596441,11011011100
596481,11011011110
596521,11011101000
596561,11011011000
596601,11011101110
596641,11011011100
596681,11011011110
596721,11011100000
596761,11011100000
596801,11011100010
596841,11011100100
596881,11011101000
596921,11011010110
596961,11011101010
597001,11011100000
597041,11011100100
597081,11011100000
597121,11011101010
597161,11011010110
597201,11011101000
597241,11011100100
597281,11011100010
597321,11011100110
597361,11011100100
597401,11011011000
597441,11011110010
597481,11011011100
597521,11011100100
597561,11011100010
597601,11011101000
597641,11011011100
597681,11011110100
597721,11011010110
597761,11011101010
597801,11011100000
597841,11011100100
597881,11011100110
597921,11011101000
597961,11011101000
598001,11011011110
598041,11011100110
598081,11011100100
598121,11011101100
598161,11011010110
598201,11011110100
598241,11011011100
598281,11011101000
598321,11011110010
598361,11011010110
598401,11011110100
598441,11011011100
598481,11011101000
598521,11011110010
598561,11011010110
598601,11011110100
598641,11011011100
598681,11011101000
598721,11011110010
598761,11011010110
598801,11011110100
598841,11011011100
598881,11011101000
598921,11011110010
598961,11011010110
599001,11011110100
599041,11011100110
599081,11011101010
599121,11011101010
599161,11011101000
599201,11011100110
599241,11011100100
599281,11011100110
599321,11011101010
599361,11011110100
599401,11011101000
599441,11011011100
599481,11011110100
599521,11011100110
599561,11011101010
599601,11011100100
599641,11011110010
599681,11011011110
599721,11011110100
599761,11011101010
599801,11011011100
599841,11011110010
599881,11011101100
599921,11011110010
599961,11011011110
600001,11011110100
600041,11011100100
600081,11011110100
600121,11011011110
600161,11011110010
600201,11011101100
600241,11011110010
600281,11011011110
600321,11011110100
600361,11011101100
600401,11011110100
600441,11011011100
600481,11011101110
600521,11011110000
600561,11011101010
600601,11011110010
600641,11011011110
600681,11011110100
600721,11011101100
600761,11011110100
600801,11011011110
600841,11011110010
600881,11011101100
600921,11011110100
600961,11011110010
601001,11011101110
601041,11011100010
601081,11011110010
601121,11011110100
601161,11011101100
601201,11011110100
601241,11011101100
601281,11011100110
601321,11011101010
601361,11011110100
601401,11011101100
601441,11011111100
601481,11011101100
601521,11011110100
601561,11011101010
601601,11011100110
601641,11011101100
601681,11011110110
601721,11011110110
601761,11011101100
601801,11011110100
601841,11011101100
601881,11011111100
601921,11011101100
601961,11011101100
602001,11011100110
602041,11011110100
602081,11011110110
602121,11011101100
602161,11011110100
602201,11011101100
602241,11011111100
602281,11011101100
602321,11011110110
602361,11011110110
602401,11011101100
602441,11011110100
602481,11011110100
602521,11011110100
602561,11011110010
602601,11011110010
602641,11011110100
602681,11011101100
602721,11011111100
602761,11011110010
602801,11011110010
602841,11011110100
602881,11011101100
602921,11011111100
602961,11011110010
603001,11011110010
603041,11011110100
603081,11011110100
603121,11011110100
603161,11011110010
603201,11011110010
603241,11011111100
603281,11011101100
603321,11011110110
603361,11011110110
603401,11011110100
603441,11011110100
603481,11011110010
603521,11011110010
603561,11100000010
603601,11011111100
603641,11011110010
603681,11011111100
603721,11011110010
603761,11011110010
603801,11011110100
603841,11011110100
603881,11011110110
603921,11011110110
603961,11011111110
604001,11011111100
604041,11011110110
604081,11011110100
604121,11011110110
604161,11011110110
604201,11011110100
604241,11011111100
604281,11100000000
604321,11011110100
604361,11011110110
604401,11011111110
604441,11011110010
604481,11011110100
604521,11100001010
604561,11011110010
604601,11011110010
604641,11011111100
604681,11011111000
604721,11100000100
604761,11011110110
604801,11011110110
604841,11011111010
604881,11011110100
604921,11100001010
604961,11011110010
605001,11011111010
605041,11011111100
605081,11100000000
605121,11011111010
605161,11011110010
605201,11011111100
605241,11011111100
605281,11100000000
605321,11011110110
605361,11100000100
605401,11011111100
605441,11011111010
605481,11011110110
605521,11100001000
605561,11011111000
605601,11011111010
605641,11011111100
605681,11100001000
605721,11011110010
605761,11011111100
605801,11100000100
605841,11011111110
605881,11011110010
605921,11100001000
605961,11011111000
606001,11011111110
606041,11011111100
606081,11100000110
606121,11011111000
606161,11100001000
606201,11011110110
606241,11011111100
606281,11100001000
606321,11011110110
606361,11100001110
606401,11011111000
606441,11011111100
606481,11100001000
606521,11011110110
606561,11100001110
606601,11011111000
606641,11011111100
606681,11100001000
606721,11011110110
606761,11100001110
606801,11011111000
606841,11100000100
606881,11100000110
606921,11011111000
606961,11100001000
607001,11100000010
607041,11100000100
607081,11011111010
607121,11100001110
607161,11011110100
607201,11100001000
607241,11100000110
607281,11100000100
607321,11011111100
607361,11100001010
607401,11011111000
607441,11100001100
607481,11100000010
607521,11100001000
607561,11011111000
607601,11100001110
607641,11100000010
607681,11011111100
607721,11100000100
607761,11100001110
607801,11100000100
607841,11100000100
607881,11100000000
607921,11100001010
607961,11100001010
608001,11100000000
608041,11100000100
608081,11100000100
608121,11100001110
608161,11100000110
608201,11100000000
608241,11100000100
608281,11100000110
608321,11100001110
608361,11100000100
608401,11100000000
608441,11100001100
608481,11100000100
608521,11100001110
608561,11100001110
608601,11100000100
608641,11100000100
608681,11100000000
608721,11100001010
608761,11100001010
608801,11100001100
608841,11100001010
608881,11100001010
608921,11011111110
608961,11100001010
609001,11100001110
609041,11100001110
609081,11100000100
609121,11100001110
609161,11100001110
609201,11100000100
609241,11100001110
609281,11100001110
609321,11011111010
609361,11100001110
609401,11100001010
609441,11100001010
609481,11100001100
609521,11100001100
609561,11100001110
609601,11100001110
609641,11100000100
609681,11100010100
609721,11100001010
609761,11100001010
609801,11100010100
609841,11100000100
609881,11100010100
609921,11100001010
609961,11100001010
610001,11100010100
610041,11100000100
610081,11100010100
610121,11100001010
610161,11100001010
610201,11100010100
610241,11100000100
610281,11100010100
610321,11100001100
610361,11100001110
610401,11100001110
610441,11100001100
610481,11100010100
610521,11100000110
610561,11100100010
610601,11100001100
610641,11100010100
610681,11100001010
610721,11100001010
610761,11100010100
610801,11100001100
610841,11100010100
610881,11100001100
610921,11100100010
610961,11100000110
611001,11100010100
611041,11100001100
611081,11100010100
611121,11100001100
611161,11100010100
611201,11100001110
611241,11100011100
611281,11100010000
611321,11100010000
611361,11100001110
611401,11100001100
611441,11100100010
611481,11100001110
611521,11100010100
611561,11100001100
611601,11100010100
611641,11100001110
611681,11100100010
611721,11100001100
611761,11100010110
611801,11100010000
611841,11100011110
611881,11100011000
611921,11100001100
611961,11100010110
612001,11100011010
612041,11100010100
612081,11100001100
612121,11100011010
612161,11100010110
612201,11100011100
612241,11100001100
612281,11100011110
612321,11100010010
612361,11100010110
612401,11100100100
612441,11100001110
612481,11100010100
612521,11100001110
612561,11100101010
612601,11100001100
612641,11100011010
612681,11100011100
612721,11100010010
612761,11100010110
612801,11100011010
612841,11100011100
612881,11100011010
612921,11100011000
612961,11100011000
613001,11100011010
613041,11100011100
613081,11100011010
613121,11100011000
613161,11100011000
613201,11100011010
613241,11100011100
613281,11100011010
613321,11100011000
613361,11100011000
613401,11100011010
613441,11100100010
613481,11100011100
613521,11100010100
613561,11100101010
613601,11100001100
613641,11100100100
613681,11100011000
613721,11100011110
613761,11100011100
613801,11100100100
613841,11100001110
613881,11100100110
613921,11100011000
613961,11100100000
614001,11100011110
614041,11100011100
614081,11100011000
614121,11100101010
614161,11100010110
614201,11100100000
614241,11100100010
614281,11100011100
614321,11100010100
614361,11100101100
614401,11100100100
614441,11100011000
614481,11100100100
614521,11100011100
614561,11100011110
614601,11100011000
614641,11100101100
614681,11100100000
614721,11100010110
614761,11100101100
614801,11100100100
614841,11100011000
614881,11100100100
614921,11100101100
614961,11100010110
615001,11100100000
615041,11100101100
615081,11100011010
615121,11100100010
615161,11100100100
615201,11100100100
615241,11100100100
615281,11100100010
615321,11100011010
615361,11100101110
615401,11100100100
615441,11100011000
615481,11100100100
615521,11100101110
615561,11100011010
615601,11100101110
615641,11100011100
615681,11100101000
615721,11100110010
615761,11100010110
615801,11100101000
615841,11100100100
615881,11100100100
615921,11100101010
615961,11100100110
616001,11100100000
616041,11100101100
616081,11100100100
616121,11100101010
616161,11100100110
616201,11100100000
616241,11100101100
616281,11100101100
616321,11100110010
616361,11100010110
616401,11100101000
616441,11100100100
616481,11100101100
616521,11100110100
616561,11100011010
616601,11100110110
616641,11100011110
616681,11100101010
616721,11100101100
616761,11100101110
616801,11100101100
616841,11100011110
616881,11100110100
616921,11100100110
616961,11100101010
617001,11100100100
617041,11100110100
617081,11100101010
617121,11100100110
617161,11100101100
617201,11100110100
617241,11100011110
617281,11100110010
617321,11100101100
617361,11100101110
617401,11100110000
617441,11100101110
617481,11100100010
617521,11100110000
617561,11100110000
617601,11100110110
617641,11100011110
617681,11100110010
617721,11100101100
617761,11100110100
617801,11100101100
617841,11100110100
617881,11100101100
617921,11100101010
617961,11100100110
618001,11100111100
618041,11100101100
618081,11100110100
618121,11100101100
618161,11100110110
618201,11100100010
618241,11100101110
618281,11100110110
618321,11100101100
618361,11100111100
618401,11100100100
618441,11100111100
618481,11100101100
618521,11100110110
618561,11100110110
618601,11100101100
618641,11100111100
618681,11100101100
618721,11100110100
618761,11100101100
618801,11100110110
618841,11100110110
618881,11100101100
618921,11100111100
618961,11100101100
619001,11100110110
619041,11100111110
619081,11100101100
619121,11100110110
619161,11100110110
619201,11100101100
619241,11100111100
619281,11100101100
619321,11100110110
619361,11100111110
619401,11100101100
619441,11100110110
619481,11100110110
619521,11100101100
619561,11101001100
619601,11100111000
619641,11100101100
619681,11100111110
619721,11100110110
619761,11100101100
619801,11101000000
619841,11101000100
619881,11100101100
619921,11100111110
619961,11100110110
620001,11100101100
620041,11100111110
620081,11100110110
620121,11100110010
620161,11101001000
620201,11100111110
620241,11100101100
620281,11100111000
620321,11101001100
620361,11100110010
620401,11100110010
620441,11100111110
620481,11100110110
620521,11101000010
620561,11100111000
620601,11100111110
620641,11100111100
620681,11100111000
620721,11100111110
620761,11100111110
620801,11100111000
620841,11100111100
620881,11100111110
620921,11101001000
620961,11100111000
621001,11100110010
621041,11100111110
621081,11101001100
621121,11100110100
621161,11100111100
621201,11101000100
621241,11101000000
621281,11100110110
621321,11101000010
621361,11100111000
621401,11101001010
621441,11101000100
621481,11100110010
621521,11101001000
621561,11100111000
621601,11101001010
621641,11101000100
621681,11100110010
621721,11101001000
621761,11100111000
621801,11101001010
621841,11101000110
621881,11100111100
621921,11101000100
621961,11100110100
622001,11101001100
622041,11101000000
622081,11101001110
622121,11100111010
622161,11101001000
622201,11100110010
622241,11101001100
622281,11101000100
622321,11101001110
622361,11100111110
622401,11101000000
622441,11101000100
622481,11101001000
622521,11100111100
622561,11101001010
622601,11101001010
622641,11101000110
622681,11101000100
622721,11100111110
622761,11101001110
622801,11101000110
622841,11100111100
622881,11101001000
622921,11101000110
622961,11101001110
623001,11101001100
623041,11101000110
623081,11101000100
623121,11100111110
623161,11101001110
623201,11101000110
623241,11101001100
623281,11101001000
623321,11100111100
623361,11101001100
623401,11101001110
623441,11101000110
623481,11101001100
623521,11101001110
623561,11101001110
623601,11101001100
623641,11101000110
623681,11101001110
623721,11101001100
623761,11101000110
623801,11101010000
623841,11101000110
623881,11101000000
623921,11101001100
623961,11101001110
624001,11101001110
624041,11101001100
624081,11101001100
624121,11101001100
624161,11101001110
624201,11101001110
624241,11101001100
624281,11101001100
624321,11101001100
624361,11101001110
624401,11101001110
624441,11101001100
624481,11101001110
624521,11101100010
624561,11101001100
624601,11101001100
624641,11101001110
624681,11101001110
624721,11101001100
624761,11101001100
624801,11101010100
624841,11101001100
624881,11101010100
624921,11101001100
624961,11101001100
625001,11101001110
625041,11101011110
625081,11101010010
625121,11101010000
625161,11101010000
625201,11101010010
625241,11101011110
625281,11101001110
625321,11101001100
625361,11101010100
625401,11101001100
625441,11101010100
625481,11101010010
625521,11101011110
625561,11101001100
625601,11101011000
625641,11101011110
625681,11101010000
625721,11101010000
625761,11101010000
625801,11101010000
625841,11101011110
625881,11101011000
625921,11101001110
625961,11101100010
626001,11101010100
626041,11101001100
626081,11101010100
626121,11101100010
626161,11101001110
626201,11101100000
626241,11101010110
626281,11101010000
626321,11101010110
626361,11101100010
626401,11101010110
626441,11101010110
626481,11101011100
626521,11101010110
626561,11101011010
626601,11101010110
626641,11101010110
626681,11101100100
626721,11101010110
626761,11101011010
626801,11101010110
626841,11101011110
626881,11101011100
626921,11101010110
626961,11101100010
627001,11101011010
627041,11101011110
627081,11101010000
627121,11101011100
627161,11101011110
627201,11101100000
627241,11101011100
627281,11101011010
627321,11101100000
627361,11101100000
627401,11101011010
627441,11101011100
627481,11101100010
627521,11101100010
627561,11101010110
627601,11101100100
627641,11101011000
627681,11101100100
627721,11101010110
627761,11101100010
627801,11101100010
627841,11101011100
627881,11101100010
627921,11101011010
627961,11101101110
628001,11101011100
628041,11101100000
628081,11101100100
628121,11101011100
628161,11101100000
628201,11101100100
628241,11101100000
628281,11101100110
628321,11101100100
628361,11101010110
628401,11101101000
628441,11101101110
628481,11101011010
628521,11101100010
628561,11101100110
628601,11101100100
628641,11101100000
628681,11101100100
628721,11101101110
628761,11101100010
628801,11101011010
628841,11101101110
628881,11101101000
628921,11101011100
628961,11101100110
629001,11101101000
629041,11101100100
629081,11101101100
629121,11101100010
629161,11101100110
629201,11101101000
629241,11101100100
629281,11101101100
629321,11101100100
629361,11101110010
629401,11101011010
629441,11101101110
629481,11101101000
629521,11101101110
629561,11101100010
629601,11101100110
629641,11101101110
629681,11101101010
629721,11101100100
629761,11101101110
629801,11101101000
629841,11101101110
629881,11101101010
629921,11101101010
629961,11101101100
630001,11101100100
630041,11101101100
630081,11101110100
630121,11101100100
630161,11101110010
630201,11101100110
630241,11101110100
630281,11101100110
630321,11101110010
630361,11101100100
630401,11101110100
630441,11101101100
630481,11101110100
630521,11101100100
630561,11101110100
630601,11101101010
630641,11101101110
630681,11101110110
630721,11101110000
630761,11101101010
630801,11101101110
630841,11101110000
630881,11101110110
630921,11101110100
630961,11101100100
631001,11101110100
631041,11101101100
631081,11101110100
631121,11101110110
631161,11101110000
631201,11101110000
631241,11101110110
631281,11101101100
631321,11101101100
631361,11101110100
631401,11101110110
631441,11101110110
631481,11101110100
631521,11101101100
631561,11101110100
631601,11101110110
631641,11101110110
631681,11101110100
631721,11101111110
631761,11101110000
631801,11101110000
631841,11101110110
631881,11101110100
631921,11101110110
631961,11101110110
632001,11101110100
632041,11101111110
632081,11101110110
632121,11101110100
632161,11101110110
632201,11101111100
632241,11101110110
632281,11101110110
632321,11101110110
632361,11101110110
632401,11101111100
632441,11101110110
632481,11101111100
632521,11101110110
632561,11101110110
632601,11101111100
632641,11101110110
632681,11101111100
632721,11101110110
632761,11101111110
632801,11101111010
632841,11101111100
632881,11101111100
632921,11101110110
632961,11101111110
633001,11101110100
633041,11110000100
633081,11101111010
633121,11101111000
633161,11101111010
633201,11110000110
633241,11110000000
633281,11101110110
633321,11101111010
633361,11110000010
633401,11101111110
633441,11101111110
633481,11101111010
633521,11110000010
633561,11101111100
633601,11101111100
633641,11110000100
633681,11101111100
633721,11110000110
633761,11101111110
633801,11101111100
633841,11110000100
633881,11101111100
633921,11110000110
633961,11101111110
634001,11101111100
634041,11110000100
634081,11110000010
634121,11110001000
634161,11110000010
634201,11101111110
634241,11110000000
634281,11110000110
634321,11110000000
634361,11101111110
634401,11110001100
634441,11110000000
634481,11110001000
634521,11110000000
634561,11110000110
634601,11110001000
634641,11101111110
634681,11110000100
634721,11110000000
634761,11110001110
634801,11101111100
634841,11110001110
634881,11110001100
634921,11101111110
634961,11110000110
635001,11110001010
635041,11110000110
635081,11110001000
635121,11110000000
635161,11110001110
635201,11110000100
635241,11110000110
635281,11110001110
635321,11110000100
635361,11110001100
635401,11110001000
635441,11110000100
635481,11110001110
635521,11110001110
635561,11101111110
635601,11110010100
635641,11110001000
635681,11110001000
635721,11110010110
635761,11110000100
635801,11110001110
635841,11110001110
635881,11110000100
635921,11110000110
635961,11110010000
636001,11110001000
636041,11110010110
636081,11110000100
636121,11110001110
636161,11110010000
636201,11110010000
636241,11110001110
636281,11110001100
636321,11110010110
636361,11110001000
636401,11110010000
636441,11110010000
636481,11110001000
636521,11110010110
636561,11110000100
636601,11110100010
636641,11110000110
636681,11110001110
636721,11110010000
636761,11110010010
636801,11110010110
636841,11110010000
636881,11110010000
636921,11110001000
636961,11110011110
637001,11110000100
637041,11110011100
637081,11110001100
637121,11110011100
637161,11110001010
637201,11110011110
637241,11110000110
637281,11110100010
637321,11110000100
637361,11110100100
637401,11110000100
637441,11110100100
637481,11110000100
637521,11110100100
637561,11110010010
637601,11110010010
637641,11110010110
637681,11110011000
637721,11110010000
637761,11110011000
637801,11110100100
637841,11110001000
637881,11110100010
637921,11110000100
637961,11110100110
638001,11110011000
638041,11110010110
638081,11110100010
638121,11110001010
638161,11110011100
638201,11110001100
638241,11110100110
638281,11110010110
638321,11110010100
638361,11110100100
638401,11110001100
638441,11110100110
638481,11110100110
638521,11110001100
638561,11110100110
638601,11110011000
638641,11110010110
638681,11110100010
638721,11110001010
638761,11110100110
638801,11110101100
638841,11110001000
638881,11110100100
638921,11110011110
638961,11110011010
639001,11110100010
639041,11110010110
639081,11110100000
639121,11110100110
639161,11110011010
639201,11110011010
639241,11110100110
639281,11110100110
639321,11110001100
639361,11110101110
639401,11110100100
639441,11110001000
639481,11110101100
639521,11110101110
639561,11110010100
639601,11110011110
639641,11110101000
639681,11110100110
639721,11110001100
639761,11110101110
639801,11110101000
639841,11110011110
639881,11110011100
639921,11110100110
639961,11110110000
640001,11110100100
640041,11110010000
640081,11110101100
640121,11110101110
640161,11110100010
640201,11110010010
640241,11110101110
640281,11110101000
640321,11110110000
640361,11110011000
640401,11110100000
640441,11110101110
640481,11110100100
640521,11110110100
640561,11110010100
640601,11110100110
640641,11110101110
640681,11110100100
640721,11110110110
640761,11110011110
640801,11110011100
640841,11110101110
640881,11110101000
640921,11110110110
640961,11110100100
641001,11110110010
641041,11110010000
641081,11110110100
641121,11110101000
641161,11110110000
641201,11110110000
641241,11110101110
641281,11110100010
641321,11110011010
641361,11110110110
641401,11110101000
641441,11110110110
641481,11110100100
641521,11110111100
641561,11110100100
641601,11110110010
641641,11110011110
641681,11110101110
641721,11110100010
641761,11110111100
641801,11110100100
641841,11110111110
641881,11110101000
641921,11110111000
641961,11110101000
642001,11110111000
642041,11110110000
642081,11110110000
642121,11110100110
642161,11110101010
642201,11110111110
642241,11110010110
642281,11110111010
642321,11110100100
642361,11110111110
642401,11110110000
642441,11110110000
642481,11110111000
642521,11110101000
642561,11111000000
642601,11110101000
642641,11110111000
642681,11110110000
642721,11110110000
642761,11110111110
642801,11110100100
642841,11110111110
642881,11110111000
642921,11110101000
642961,11111000000
643001,11110110000
643041,11110110000
643081,11110111110
643121,11110100100
643161,11111000100
643201,11111001000
643241,11110100100
643281,11111000000
643321,11111001100
643361,11110100100
643401,11110111110
643441,11110111110
643481,11110100100
643521,11110111110
643561,11110111110
643601,11110100100
643641,11110111110
643681,11110111110
643721,11110100100
643761,11111001100
643801,11111000100
643841,11110111110
643881,11110110000
643921,11111000000
643961,11110111110
644001,11110100100
644041,11110111110
644081,11111000000
644121,11110111110
644161,11110111100
644201,11111000110
644241,11111000000
644281,11110110000
644321,11110110000
644361,11111000000
644401,11111010000
644441,11111000000
644481,11110110000
644521,11111000000
644561,11111000000
644601,11110110000
644641,11111000000
644681,11111010000
644721,11111000000
644761,11110111110
644801,11110101100
644841,11111000100
644881,11111001100
644921,11111000110
644961,11111000000
645001,11110110000
645041,11111000000
645081,11111010000
645121,11111000000
645161,11111000000
645201,11111000100
645241,11110111000
645281,11111000100
645321,11111000000
645361,11111000110
645401,11111010100
645441,11111000110
645481,11110110000
645521,11110110110
645561,11111010100
645601,11111000110
645641,11111000000
645681,11111001000
645721,11111011000
645761,11110111110
645801,11110101100
645841,11111001110
645881,11111001000
645921,11111000000
645961,11111010000
646001,11111010000
646041,11111000000
646081,11111000110
646121,11111010100
646161,11111000110
646201,11110111100
646241,11111001000
646281,11110111100
646321,11111000110
646361,11111010100
646401,11111000110
646441,11111000110
646481,11111010100
646521,11111000110
646561,11111001000
646601,11111011000
646641,11111000000
646681,11111010000
646721,11111010000
646761,11111000000
646801,11111011000
646841,11111001000
646881,11111001000
646921,11111011000
646961,11111000000
647001,11111011000
647041,11111001000
647081,11111001000
647121,11111011000
647161,11111000000
647201,11111011000
647241,11111001000
647281,11111010000
647321,11111010000
647361,11111001000
647401,11111011000
647441,11111000000
647481,11111011000
647521,11111001000
647561,11111011000
647601,11111001000
647641,11111010000
647681,11111010000
647721,11111001000
647761,11111100110
647801,11111001100
647841,11111100110
647881,11111000110
647921,11111010100
647961,11111001100
648001,11111010100
648041,11111001100
648081,11111010100
648121,11111001100
648161,11111010100
648201,11111011010
648241,11111100000
648281,11111010100
648321,11111011000
648361,11111001000
648401,11111011000
648441,11111001000
648481,11111011000
648521,11111100000
648561,11111100000
648601,11111011000
648641,11111001000
648681,11111011000
648721,11111010000
648761,11111011110
648801,11111011100
648841,11111011110
648881,11111011000
648921,11111001000
648961,11111011000
649001,11111100000
649041,11111101000
649081,11111010000
649121,11111010000
649161,11111011000
649201,11111100000
649241,11111101000
649281,11111010000
649321,11111010000
649361,11111011000
649401,11111101000
649441,11111100000
649481,11111011000
649521,11111010000
649561,11111101000
649601,11111101000
649641,11111001110
649681,11111010100
649721,11111100110
649761,11111100110
649801,11111010100
649841,11111010110
649881,11111101110
649921,11111011100
649961,11111010110
650001,11111011100
650041,11111101000
650081,11111100100
650121,11111010000
650161,11111110000
650201,11111100000
650241,11111010000
650281,11111100000
650321,11111110000
650361,11111011000
650401,11111100000
650441,11111110000
650481,11111011000
650521,11111011000
650561,11111110000
650601,11111011000
650641,11111101000
650681,11111101000
650721,11111011000
650761,11111100000
650801,11111111000
650841,11111010000
650881,11111101110
650921,11111100100
650961,11111011110
651001,11111101000
651041,11111101000
651081,11111100000
651121,11111110000
651161,11111100000
651201,11111101000
651241,11111101000
651281,11111100000
651321,11111110000
651361,11111100000
651401,11111101000
651441,11111101000
651481,11111100000
651521,11111110000
651561,11111100110
651601,11111101100
651641,11111011110
651681,11111111000
651721,11111100000
651761,11111101000
651801,11111110000
651841,11111101000
651881,11111101000
651921,11111101000
651961,11111111000
652001,11111100100
652041,11111101000
652081,11111100100
652121,11111111000
652161,11111101000
652201,11111101000
652241,11111101000
652281,11111111000
652321,11111101000
652361,11111110110
652401,11111011100
652441,11111110110
652481,11111101000
652521,11111111000
652561,11111101110
652601,11111110100
652641,11111011110
652681,11111111000
652721,11111101000
652761,11111111000
652801,11111101000
652841,11111111000
652881,11111111000
652921,11111101000
652961,11111111000
653001,11111110000
653041,11111110110
653081,11111011100
653121,11111110110
653161,11111111000
653201,11111101000
653241,11111111000
653281,11111110000
653321,11111111000
653361,11111110000
653401,11111110000
653441,11111111000
653481,11111110000
653521,11111111000
653561,11111111000
653601,11111101000
653641,11111111110
653681,11111110100
653721,11111111110
653761,11111111000
653801,11111110000
653841,11111111000
653881,11111111000
653921,11111110000
653961,11111111000
654001,11111111000
654041,11111110000
654081,00000001000
654121,11111111000
654161,11111110000
654201,11111111000
654241,11111111000
654281,11111110000
654321,00000000000
654361,00000000000
654401,11111110000
654441,11111111000
654481,11111111000
654521,00000010000
654561,11111110000
654601,11111111000
654641,11111111000
654681,11111111000
654721,00000000110
654761,11111110100
654801,11111111110
654841,00000000000
654881,11111111000
654921,11111111000
654961,00000001000
655001,11111111000
655041,11111111000
655081,11111111000
655121,00000010000
655161,11111110000
655201,00000001000
655241,00000000000
655281,11111111000
655321,00000010000
655361,11111110000
655401,00000000000
655441,00000000000
655481,00000000000
655521,00000010000
655561,11111110000
655601,00000001000
655641,00000000000
655681,11111111000
655721,00000010000
655761,11111110000
655801,00000001000
655841,00000000010
655881,00000001100
655921,11111111010
655961,00000001000
656001,11111111000
656041,00000010000
656081,00000000000
656121,00000000000
656161,00000000000
656201,00000010000
656241,00000000000
656281,00000001000
656321,11111111000
656361,00000010000
656401,00000001000
656441,00000001000
656481,00000001000
656521,00000000000
656561,00000001000
656601,00000000000
656641,00000010000
656681,00000000000
656721,00000000000
656761,00000010000
656801,00000001000
656841,00000001000
656881,00000010000
656921,00000001000
656961,00000000000
657001,00000001000
657041,00000001000
657081,00000001000
657121,00000010010
657161,00000001100
657201,00000010010
657241,00000001000
657281,00000001000
657321,00000010000
657361,00000001000
657401,00000001000
657441,00000010010
657481,00000001100
657521,00000010010
657561,00000001000
657601,00000001000
657641,00000010010
657681,00000001100
657721,00000010010
657761,00000001000
657801,00000001000
657841,00000011000
657881,00000001000
657921,00000010000
657961,00000001000
658001,00000011000
658041,00000001000
658081,00000011000
658121,00000001010
658161,00000010100
658201,00000011010
658241,00000001000
658281,00000011000
658321,00000001000
658361,00000010010
658401,00000001100
658441,00000100010
658481,00000001000
658521,00000011000
658561,00000001000
658601,00000011000
658641,00000010000
658681,00000100000
658721,00000001000
658761,00000011000
658801,00000001000
658841,00000101010
658881,00000001100
658921,00000011010
658961,00000001010
659001,00000100100
659041,00000001010
659081,00000011000
659121,00000011000
659161,00000011000
659201,00000011000
659241,00000010000
659281,00000100010
659321,00000001100
659361,00000011010
659401,00000011000
659441,00000011000
659481,00000100000
659521,00000010000
659561,00000100000
659601,00000011000
659641,00000011000
659681,00000100000
659721,00000010000
659761,00000100000
659801,00000011000
659841,00000011000
659881,00000100000
659921,00000010000
659961,00000100000
660001,00000100000
660041,00000011000
660081,00000101000
660121,00000001000
660161,00000101000
660201,00000011100
660241,00000011000
660281,00000011100
660321,00000101010
660361,00000010100
660401,00000100010
660441,00000100010
660481,00000010100
660521,00000100010
660561,00000101000
660601,00000011000
660641,00000100000
660681,00000101000
660721,00000011000
660761,00000011000
660801,00000101000
660841,00000100000
660881,00000011000
660921,00000101000
660961,00000101000
661001,00000100000
661041,00000011000
661081,00000101000
661121,00000110000
661161,00000010000
661201,00000100000
661241,00000110000
661281,00000101000
661321,00000010000
661361,00000101000
661401,00000101000
661441,00000110000
661481,00000100000
661521,00000011000
661561,00000110000
661601,00000101000
661641,00000100010
661681,00000011110
661721,00000100110
661761,00000110010
661801,00000101000
661841,00000100010
661881,00000011110
661921,00000100110
661961,00000110010
662001,00000101000
662041,00000101000
662081,00000101000
662121,00000011000
662161,00000110010
662201,00000101100
662241,00000110010
662281,00000101000
662321,00000100000
662361,00000100000
662401,00000101000
662441,00000111000
662481,00000101000
662521,00000111000
662561,00000101000
662601,00000101100
662641,00000011000
662681,00000101110
662721,00000101100
662761,00000110100
662801,00000101100
662841,00000110100
662881,00000101100
662921,00000110100
662961,00000101100
663001,00000100110
663041,00000101000
663081,00000100110
663121,00000101100
663161,00000111010
663201,00000101000
663241,00000111000
663281,00000101000
663321,00000111000
663361,00000110000
663401,00000110000
663441,00000111000
663481,00000101000
663521,00000111010
663561,00000101100
663601,00000111010
663641,00000110000
663681,00000110000
663721,00000111000
663761,00000101000
663801,00001000000
663841,00000101000
663881,00000111000
663921,00000111000
663961,00000101000
664001,00001000000
664041,00000101000
664081,00000111000
664121,00000111010
664161,00000101100
664201,00000111010
664241,00000110000
664281,00000110000
664321,00001000000
664361,00000101000
664401,00000111000
664441,00001000000
664481,00000101000
664521,00000111000
664561,00000111010
664601,00000101100
664641,00000111010
664681,00000111010
664721,00000101100
664761,00001000100
664801,00001001100
664841,00000110010
664881,00000111000
664921,00001000000
664961,00000110000
665001,00000110000
665041,00001000000
665081,00000111010
665121,00000101100
665161,00001000100
665201,00001010100
665241,00000110010
665281,00000110000
665321,00001000000
665361,00000111010
665401,00000101100
