SimTime,OUT[14:0]
80321,001001111010110
80481,001001111010110
80641,001001111010100
80801,001001111000100
80961,001001111010100
81121,001001111101100
81281,001001111001000
81441,001001111010100
81601,001001111001110
81761,001001111100110
81921,001001111010100
82081,001001111000110
82241,001001111101110
82401,001001111010100
82561,001001111000100
82721,001001111010110
82881,001001111101100
83041,001001111000110
83201,001001111010100
83361,001001111010110
83521,001001111011110
83681,001001111010100
83841,001001111000110
84001,001001111011110
84161,001001111011100
84321,001001111000100
84481,001001111010100
84641,001001111001110
84801,001001111001110
84961,001001111010100
85121,001001111000100
85281,001001111011100
85441,001001111001110
85601,001001110111110
85761,001001111010100
85921,001001111000100
86081,001001111010100
86241,001001111000110
86401,001001111000110
86561,001001111010100
86721,001001110101100
86881,001001111010100
87041,001001110111100
87201,001001110111100
87361,001001110111110
87521,001001111000110
87681,001001110111010
87841,001001110110000
88001,001001111000000
88161,001001110101010
88321,001001110111110
88481,001001110101000
88641,001001110111000
88801,001001110110000
88961,001001110111000
89121,001001110101110
89281,001001110100000
89441,001001110110100
89601,001001110001110
89761,001001110110010
89921,001001110001100
90081,001001110110010
90241,001001110011000
90401,001001110010000
90561,001001110100010
90721,001001110000100
90881,001001110011010
91041,001001110011010
91201,001001101111100
91361,001001110010100
91521,001001110001100
91681,001001101110010
91841,001001110001010
92001,001001110011100
92161,001001101001100
92321,001001110010100
92481,001001101111010
92641,001001101110010
92801,001001101010110
92961,001001110001100
93121,001001101001110
93281,001001110001110
93441,001001101001010
93601,001001101001110
93761,001001101101100
93921,001001101010110
94081,001001101010100
94241,001001101100110
94401,001001101011010
94561,001001100111100
94721,001001101000100
94881,001001100101100
95041,001001101000100
95201,001001100111100
95361,001001100110110
95521,001001100110110
95681,001001100101100
95841,001001100111100
96001,001001100011010
96161,001001100101010
96321,001001100111100
96481,001001100011010
96641,001001100101000
96801,001001011100000
96961,001001100100110
97121,001001100001100
97281,001001011110000
97441,001001100010110
97601,001001100000110
97761,001001011110000
97921,001001011101100
98081,001001011110110
98241,001001011110000
98401,001001011101010
98561,001001011000110
98721,001001011111110
98881,001001011000100
99041,001001011011110
99201,001001011010110
99361,001001010111100
99521,001001011001100
99681,001001010110100
99841,001001011000100
100001,001001010101100
100161,001001010111010
100321,001001010011110
100481,001001010110100
100641,001001010001110
100801,001001010101010
100961,001001010010000
101121,001001001111100
101281,001001010100110
101441,001001010000000
101601,001001001110000
101761,001001010000010
101921,001001001111100
102081,001001001101000
102241,001001001010110
102401,001001001110010
102561,001001001011100
102721,001001001011010
102881,001001001001110
103041,001001001001100
103201,001001001000100
103361,001001000111100
103521,001001000101100
103681,001001000111100
103841,001001000101100
104001,001001000110110
104161,001001000010110
104321,001001000001100
104481,001001000001000
104641,001001000010110
104801,001001000010110
104961,001000111111000
105121,001000111111010
105281,001000111100100
105441,001000111111010
105601,001000111100010
105761,001000111010010
105921,001000111011100
106081,001000111001100
106241,001000111001110
106401,001000111001110
106561,001000110101100
106721,001000110111100
106881,001000110100010
107041,001000110101110
107201,001000110011010
107361,001000110011100
107521,001000110000010
107681,001000110011010
107841,001000101110010
108001,001000110010100
108161,001000101101000
108321,001000101011110
108481,001000101110010
108641,001000101010100
108801,001000101010110
108961,001000101010100
109121,001000101001110
109281,001000100111110
109441,001000100101110
109601,001000100110100
109761,001000100011000
109921,001000100101100
110081,001000100001100
110241,001000100010110
110401,001000011111100
110561,001000100011100
110721,001000011011010
110881,001000011100000
111041,001000100010100
111201,001000011100010
111361,001000011001010
111521,001000011010100
111681,001000011000100
111841,001000011001100
112001,001000010010010
112161,001000010101110
112321,001000010101100
112481,001000010011110
112641,001000010001000
112801,001000010010000
112961,001000010000110
113121,001000001110100
113281,001000001101110
113441,001000001111010
113601,001000001010110
113761,001000001011100
113921,001000001000110
114081,001000001001110
114241,001000000110110
114401,001000000110100
114561,001000000101100
114721,001000000100010
114881,001000000001100
115041,001000000100100
115201,000111111110110
115361,001000000001000
115521,000111111100010
115681,000111111101100
115841,000111111100010
116001,000111111010010
116161,000111111010010
116321,000111111001100
116481,000111110111010
116641,000111110101110
116801,000111110100100
116961,000111110100000
117121,000111110011100
117281,000111110000010
117441,000111101111000
117601,000111110001000
117761,000111101100110
117921,000111101100110
118081,000111101101010
118241,000111100111100
118401,000111101000100
118561,000111100110100
118721,000111100110100
118881,000111100101100
119041,000111100101110
119201,000111100100100
119361,000111011011100
119521,000111100010000
119681,000111011111100
119841,000111011100100
120001,000111011101110
120161,000111011010100
120321,000111011001100
120481,000111010111100
120641,000111010110100
120801,000111010110010
120961,000111010011110
121121,000111010011100
121281,000111010000110
121441,000111010000110
121601,000111001110100
121761,000111001110000
121921,000111001100100
122081,000111001010010
122241,000111001010110
122401,000111000111100
122561,000111001000100
122721,000111000100010
122881,000111000100010
123041,000111000001110
123201,000111000100000
123361,000110111110110
123521,000110111101100
123681,000110111111000
123841,000110111011110
124001,000110111001110
124161,000110111000100
124321,000110111010100
124481,000110110100010
124641,000110110101110
124801,000110110010100
124961,000110110010000
125121,000110110001100
125281,000110110000000
125441,000110101100110
125601,000110101101010
125761,000110101001100
125921,000110101011010
126081,000110100101110
126241,000110101000100
126401,000110100010100
126561,000110100110000
126721,000110100011100
126881,000110100000000
127041,000110011100010
127201,000110011011010
127361,000110100100000
127521,000110011010100
127681,000110011000100
127841,000110010111010
128001,000110010000110
128161,000110011000100
128321,000110010101100
128481,000110010001110
128641,000110001111110
128801,000110001101010
128961,000110001101100
129121,000110001011010
129281,000110001100100
129441,000110001000010
129601,000110000111100
129761,000110000011100
129921,000110000101010
130081,000110000100010
130241,000110000000000
130401,000110000001000
130561,000101111011110
130721,000101111100100
130881,000101111011100
131041,000101110111100
131201,000101111001110
131361,000101110011010
131521,000101111000100
131681,000101101111000
131841,000101110010100
132001,000101110010110
132161,000101101011110
132321,000101101010010
132481,000101101101010
132641,000101101010000
132801,000101100111100
132961,000101100110100
133121,000101100101100
133281,000101100001000
133441,000101100000010
133601,000101100010010
133761,000101011111000
133921,000101011010100
134081,000101011011010
134241,000101011011010
134401,000101010101100
134561,000101010111100
134721,000101010011010
134881,000101010010100
135041,000101010001100
135201,000101010000000
135361,000101001100100
135521,000101001101010
135681,000101001001100
135841,000101001001100
136001,000101000111100
136161,000101000101010
136321,000101000011010
136481,000101000011100
136641,000100111101100
136801,000100111111110
136961,000100111100110
137121,000100111100010
137281,000100111000000
137441,000100111001000
137601,000100110101000
137761,000100110111000
137921,000100110000010
138081,000100110010100
138241,000100101110100
138401,000100101111110
138561,000100101010110
138721,000100101001100
138881,000100101000100
139041,000100100110010
139201,000100100101010
139361,000100100101100
139521,000100100000010
139681,000100100000010
139841,000100011100110
140001,000100011111000
140161,000100011010010
140321,000100011000100
140481,000100011000010
140641,000100010011110
140801,000100010011010
140961,000100010011000
141121,000100001111000
141281,000100001110000
141441,000100001111010
141601,000100001000110
141761,000100001001010
141921,000100001001100
142081,000100000011010
142241,000100000101000
142401,000011111111110
142561,000100000000010
142721,000100000000000
142881,000011111101000
143041,000011111100000
143201,000011111001010
143361,000011110110100
143521,000011110100100
143681,000011110011100
143841,000011110011010
144001,000011110001010
144161,000011101101100
144321,000011101011010
144481,000011101011000
144641,000011101001000
144801,000011100111010
144961,000011100110100
145121,000011100001010
145281,000011100010010
145441,000011011111110
145601,000011011110110
145761,000011011011010
145921,000011011011000
146081,000011011001000
146241,000011010101010
146401,000011010101100
146561,000011010011010
146721,000011010000010
146881,000011001111110
147041,000011001110110
147201,000011001011010
147361,000011001001000
147521,000011000111010
147681,000011000111100
147841,000011000011010
148001,000011000010010
148161,000011000000100
148321,000011000000010
148481,000010111100000
148641,000010111010000
148801,000010111010000
148961,000010110110000
149121,000010110101010
149281,000010110101110
149441,000010110000110
149601,000010101110010
149761,000010101111000
149921,000010101100010
150081,000010101000110
150241,000010101010000
150401,000010100110000
150561,000010100000010
150721,000010101010010
150881,000010100000100
151041,000010011100000
151201,000010011011010
151361,000010011011100
151521,000010011000010
151681,000010011001000
151841,000010010110000
152001,000010011000010
152161,000010001001100
152321,000010001111100
152481,000010010100110
152641,000010000101110
152801,000010001111010
152961,000010000011000
153121,000010001010000
153281,000010000001000
153441,000010000010000
153601,000010000000010
153761,000010000010100
153921,000001111011010
154081,000001110110010
154241,000001111111100
154401,000001110000100
154561,000001111011100
154721,000001101110010
154881,000001110100000
155041,000001110001000
155201,000001101100000
155361,000001101000000
155521,000001101000000
155681,000001100111000
155841,000001100111000
156001,000001100100000
156161,000001100100000
156321,000001100100000
156481,000001011100000
156641,000001010111000
156801,000001100000000
156961,000001010100000
157121,000001011010000
157281,000001010001000
157441,000001010111000
157601,000001001101000
157761,000001001110000
157921,000001001110000
158081,000001001010000
158241,000001001001000
158401,000001000101000
158561,000001000100000
158721,000001000101000
158881,000001000011000
159041,000000111101010
159201,000000111110100
159361,000000111010010
159521,000000111010000
159681,000000110101000
159841,000000110111010
160001,000000110011100
160161,000000101111010
160321,000000110011000
160481,000000101101000
160641,000000101100000
160801,000000101000000
160961,000000100111000
161121,000000100110000
161281,000000100110010
161441,000000011111100
161601,000000100011010
161761,000000011100000
161921,000000011011000
162081,000000011001000
162241,000000011010000
162401,000000010111000
162561,000000010101000
162721,000000001110000
162881,000000010011000
163041,000000010000000
163201,000000001101000
163361,000000001010000
163521,000000001000000
163681,000000000110000
163841,000000000101000
164001,000000000110000
164161,111111111111000
164321,000000000000000
164481,111111111010000
164641,111111111101000
164801,111111110111000
164961,111111111001000
165121,111111110101000
165281,111111101111000
165441,111111111000000
165601,111111101110000
165761,111111101100000
165921,111111101001000
166081,111111101001000
166241,111111100111000
166401,111111100101000
166561,111111100111000
166721,111111100010000
166881,111111100000000
167041,111111011101000
167201,111111011101000
167361,111111011011000
167521,111111010111000
167681,111111010101000
167841,111111010101000
168001,111111010010000
168161,111111001111000
168321,111111001111110
168481,111111001010100
168641,111111001011110
168801,111111000111000
168961,111111001001000
169121,111111000100000
169281,111111000000110
169441,111111000010010
169601,111110111110010
169761,111110111011110
169921,111110111100000
170081,111110111010000
170241,111110110100000
170401,111110111000000
170561,111110110100000
170721,111110101110110
170881,111110101101010
171041,111110110011010
171201,111110100101110
171361,111110101111000
171521,111110100001110
171681,111110101101100
171841,111110011110110
172001,111110011101000
172161,111110100001100
172321,111110100110000
172481,111110011100100
172641,111110011001110
172801,111110011001100
172961,111110010001010
173121,111110001110000
173281,111110010100100
173441,111110010100110
173601,111110001101100
173761,111110001011110
173921,111110001110000
174081,111110000100000
174241,111110001001000
174401,111110000110110
174561,111101111111100
174721,111110000000110
174881,111110000010000
175041,111101111111000
175201,111101111000000
175361,111101111011000
175521,111101111001000
175681,111101110101000
175841,111101110000000
176001,111101111001110
176161,111101101000100
176321,111101101011110
176481,111101110001110
176641,111101101111100
176801,111101101000110
176961,111101100110000
177121,111101100101000
177281,111101011110110
177441,111101011100010
177601,111101100000010
177761,111101100001110
177921,111101011010000
178081,111101011000000
178241,111101011001110
178401,111101010001100
178561,111101010110110
178721,111101010010110
178881,111101001101100
179041,111101001111110
179201,111101001100000
179361,111101001010000
179521,111101001001000
179681,111101000110000
179841,111101000110000
180001,111101000001000
180161,111101000010000
180321,111101000000000
180481,111100111101000
180641,111100111011000
180801,111100111010110
180961,111100110101100
181121,111100111001100
181281,111100110001100
181441,111100110100100
181601,111100101110010
181761,111100101111010
181921,111100101100110
182081,111100101011000
182241,111100101000000
182401,111100100110000
182561,111100100111000
182721,111100100101000
182881,111100100000110
183041,111100100001010
183201,111100011100010
183361,111100011011110
183521,111100011101110
183681,111100010100100
183841,111100011010100
184001,111100010011010
184161,111100010101010
184321,111100010000110
184481,111100001110000
184641,111100001111000
184801,111100001101000
184961,111100001001000
185121,111100001000110
185281,111100000111100
185441,111100000100100
185601,111100000001100
185761,111100000000110
185921,111100000000000
186081,111011111111110
186241,111011111010100
186401,111011111100110
186561,111011111001000
186721,111011110101000
186881,111011110100000
187041,111011110011110
187201,111011110011010
187361,111011101111010
187521,111011101101110
187681,111011101001110
187841,111011101100010
188001,111011100110000
188161,111011100111110
188321,111011100101100
188481,111011100100000
188641,111011100001100
188801,111011100000010
188961,111011011101010
189121,111011011101110
189281,111011011010000
189441,111011011001110
189601,111011010110010
189761,111011010101110
189921,111011010010110
190081,111011010011100
190241,111011001111100
190401,111011001111000
190561,111011001110100
190721,111011001000110
190881,111011001011100
191041,111011000110110
191201,111011000101110
191361,111011000100100
191521,111011000011110
191681,111011000000100
191841,111010111110100
192001,111011000000100
192161,111010111011100
192321,111010111011000
192481,111010110101000
192641,111010111001100
192801,111010110100110
192961,111010110100000
193121,111010110001100
193281,111010110000010
193441,111010101111010
193601,111010101100110
193761,111010101010100
193921,111010101100110
194081,111010100101110
194241,111010100111110
194401,111010100111100
194561,111010011110000
194721,111010100100100
194881,111010011101010
195041,111010100100000
195201,111010011011010
195361,111010011011110
195521,111010011000110
195681,111010011000100
195841,111010011000010
196001,111010001111110
196161,111010010100000
196321,111010001111100
196481,111010010101010
196641,111010001011010
196801,111010001011110
196961,111010001110100
197121,111010000110110
197281,111010001001110
197441,111010000101110
197601,111010000011100
197761,111010000101000
197921,111010000010100
198081,111010000000100
198241,111001111100100
198401,111001111110010
198561,111001111101010
198721,111001111000100
198881,111001111010100
199041,111001110101100
199201,111001110110010
199361,111001110010110
199521,111001110100110
199681,111001101111100
199841,111001101110100
200001,111001101110110
200161,111001101101000
200321,111001101100110
200481,111001101001000
200641,111001100111000
200801,111001100110110
200961,111001100101100
201121,111001100011110
201281,111001100010100
201441,111001011110100
201601,111001011101100
201761,111001011111100
201921,111001011011110
202081,111001011000100
202241,111001011011100
202401,111001010110100
202561,111001011000010
202721,111001010010110
202881,111001010100100
203041,111001010001110
203201,111001010001100
203361,111001001110100
203521,111001001110110
203681,111001001011110
203841,111001001010010
204001,111001001010100
204161,111001000111100
204321,111001000110100
204481,111001000111100
204641,111001000010110
204801,111001000001100
204961,111001000000100
205121,111001000001010
205281,111000111101000
205441,111000111101100
205601,111000111100010
205761,111000111010010
205921,111000111000100
206081,111000111000100
206241,111000110101010
206401,111000110011110
206561,111000110100100
206721,111000110001100
206881,111000110001000
207041,111000110000100
207201,111000101110010
207361,111000101101110
207521,111000101001110
207681,111000101100010
207841,111000100111100
208001,111000100111100
208161,111000100100100
208321,111000100101110
208481,111000100110110
208641,111000011110010
