SimTime,OUT2[10:0]
50881,11101010100
50921,11101000100
50961,11101010100
51001,11101001100
51041,11101010000
51081,11101001100
51121,11101001100
51161,11101010100
51201,11101000100
51241,11101100100
51281,11101001100
51321,11101010100
51361,11101001100
51401,11101010000
51441,11101010000
51481,11101011000
51521,11101010100
51561,11101001100
51601,11101010100
51641,11101001100
51681,11101001100
51721,11101001100
51761,11101010100
51801,11101001100
51841,11101011100
51881,11101010100
51921,11101010100
51961,11101010000
52001,11101100000
52041,11101001100
52081,11101010100
52121,11101001100
52161,11101010100
52201,11101001100
52241,11101100100
52281,11101010100
52321,11101010000
52361,11101100000
52401,11101010100
52441,11101001100
52481,11101010100
52521,11101010100
52561,11101011100
52601,11101011100
52641,11101011000
52681,11101010100
52721,11101001100
52761,11101010100
52801,11101100100
52841,11101010100
52881,11101011000
52921,11101011000
52961,11101011000
53001,11101001100
53041,11101100100
53081,11101011000
53121,11101100000
53161,11101011000
53201,11101001100
53241,11101100100
53281,11101011000
53321,11101100000
53361,11101011000
53401,11101001100
53441,11101100100
53481,11101100000
53521,11101011000
53561,11101011000
53601,11101011100
53641,11101100000
53681,11101100100
53721,11101010100
53761,11101011100
53801,11101010100
53841,11101100000
53881,11101011100
53921,11101011100
53961,11101100000
54001,11101100100
54041,11101010100
54081,11101011100
54121,11101100100
54161,11101100000
54201,11101010100
54241,11101101000
54281,11101100000
54321,11101011000
54361,11101101000
54401,11101100100
54441,11101100000
54481,11101010100
54521,11101101000
54561,11101100000
54601,11101011000
54641,11101101000
54681,11101100100
54721,11101100000
54761,11101100100
54801,11101100100
54841,11101011000
54881,11101100100
54921,11101101100
54961,11101011100
55001,11101100100
55041,11101100000
55081,11101100100
55121,11101101000
55161,11101100000
55201,11101011000
55241,11101110100
55281,11101100100
55321,11101011100
55361,11101101000
55401,11101100100
55441,11101101000
55481,11101101100
55521,11101011000
55561,11101101000
55601,11101101100
55641,11101100000
55681,11101101100
55721,11101100000
55761,11101101000
55801,11101101100
55841,11101101000
55881,11101101100
55921,11101100000
55961,11101101000
56001,11101100100
56041,11101101100
56081,11101101100
56121,11101100000
56161,11101110000
56201,11101101000
56241,11101100100
56281,11101101100
56321,11101101100
56361,11101101100
56401,11101101100
56441,11101101000
56481,11101101100
56521,11101100100
56561,11101110100
56601,11101100100
56641,11101101100
56681,11101110100
56721,11101100100
56761,11101110000
56801,11101101000
56841,11101110100
56881,11101100100
56921,11101110100
56961,11101100100
57001,11101110100
57041,11101101100
57081,11101110100
57121,11101100100
57161,11101110100
57201,11101110000
57241,11101101000
57281,11101111000
57321,11101101100
57361,11101110100
57401,11101101100
57441,11101101100
57481,11101110100
57521,11101110100
57561,11101100100
57601,11101110100
57641,11101111000
57681,11101101100
57721,11101110100
57761,11101110100
57801,11101110100
57841,11101101100
57881,11101110100
57921,11101111000
57961,11101101100
58001,11101110100
58041,11101110100
58081,11101110100
58121,11101111000
58161,11101110100
58201,11101101100
58241,11101110100
58281,11101110100
58321,11101111000
58361,11101110100
58401,11101110100
58441,11101111000
58481,11101110100
58521,11101101100
58561,11101111100
58601,11101110100
58641,11110000000
58681,11101110100
58721,11101110100
58761,11101111000
58801,11101110100
58841,11101110100
58881,11101111100
58921,11101111000
58961,11101110100
59001,11110000000
59041,11101110100
59081,11101110100
59121,11101111000
59161,11110001000
59201,11101111100
59241,11101110100
59281,11101111000
59321,11101111000
59361,11101111000
59401,11110000000
59441,11101110100
59481,11101111100
59521,11110001000
59561,11101111000
59601,11101110100
59641,11110000000
59681,11101111100
59721,11110000000
59761,11101110100
59801,11101111100
59841,11110000000
59881,11110000000
59921,11101111000
59961,11110001000
60001,11101111000
60041,11110000000
60081,11101111100
60121,11101111100
60161,11101111100
60201,11110000100
60241,11110000000
60281,11110000100
60321,11101111100
60361,11101111100
60401,11110000100
60441,11110000000
60481,11110000100
60521,11101111100
60561,11101111100
60601,11110000100
60641,11110000000
60681,11110001000
60721,11110000000
60761,11110001000
60801,11101111000
60841,11110001000
60881,11110000100
60921,11110001100
60961,11101110100
61001,11110001100
61041,11110000100
61081,11110000100
61121,11101111000
61161,11110010000
61201,11110000100
61241,11110000000
61281,11110001100
61321,11110000000
61361,11110000100
61401,11110000100
61441,11110001000
61481,11110000100
61521,11110001100
61561,11110010000
61601,11101111100
61641,11110001000
61681,11110000100
61721,11110001000
61761,11110001100
61801,11101111100
61841,11110010000
61881,11110000100
61921,11110000100
61961,11110010000
62001,11110001100
62041,11110001100
62081,11110001000
62121,11110001100
62161,11110010100
62201,11101111100
62241,11110001100
62281,11110001100
62321,11110000000
62361,11110001100
62401,11110010000
62441,11110000100
62481,11110010100
62521,11110001100
62561,11110001100
62601,11110010000
62641,11110000100
62681,11110010100
62721,11110001100
62761,11110001100
62801,11110010000
62841,11110000100
62881,11110011100
62921,11110000100
62961,11110001100
63001,11110011000
63041,11110010000
63081,11110010000
63121,11110010100
63161,11110010100
63201,11110000100
63241,11110010100
63281,11110001100
63321,11110001100
63361,11110010100
63401,11110001100
63441,11110011000
63481,11110010100
63521,11110010100
63561,11110001100
63601,11110010100
63641,11110010000
63681,11110011000
63721,11110010100
63761,11110010100
63801,11110001100
63841,11110010100
63881,11110011100
63921,11110010100
63961,11110001100
64001,11110010100
64041,11110010000
64081,11110100100
64121,11110001100
64161,11110010100
64201,11110100100
64241,11110001100
64281,11110010100
64321,11110010000
64361,11110101000
64401,11110001100
64441,11110010100
64481,11110011100
64521,11110011000
64561,11110011000
64601,11110011000
64641,11110010100
64681,11110001100
64721,11110101100
64761,11110001100
64801,11110011100
64841,11110100000
64881,11110001100
64921,11110101100
64961,11110001100
65001,11110011100
65041,11110100000
65081,11110001100
65121,11110110000
65161,11110011000
65201,11110011000
65241,11110011100
65281,11110011100
65321,11110011000
65361,11110100000
65401,11110011000
65441,11110101000
65481,11110010100
65521,11110100000
65561,11110011100
65601,11110100100
65641,11110010000
65681,11110101100
65721,11110010100
65761,11110100100
65801,11110011100
65841,11110100000
65881,11110100100
65921,11110011000
65961,11110101000
66001,11110100000
66041,11110011000
66081,11110100000
66121,11110100000
66161,11110101000
66201,11110011100
66241,11110101000
66281,11110100100
66321,11110010100
66361,11110101100
66401,11110100100
66441,11110011000
66481,11110100100
66521,11110110000
66561,11110011000
66601,11110100000
66641,11110101000
66681,11110101100
66721,11110100000
66761,11110100100
66801,11110011100
66841,11110110100
66881,11110100000
66921,11110100000
66961,11110101000
67001,11110100100
67041,11110101100
67081,11110100000
67121,11110101000
67161,11110101000
67201,11110100100
67241,11110110100
67281,11110100000
67321,11110101000
67361,11110101000
67401,11110011100
67441,11110110100
67481,11110101100
67521,11110100000
67561,11110101000
67601,11110110100
67641,11110011100
67681,11110101100
67721,11110110000
67761,11110101100
67801,11110101000
67841,11110101000
67881,11110110100
67921,11110100100
67961,11110101100
68001,11110100100
68041,11110111100
68081,11110100100
68121,11110101000
68161,11110101000
68201,11110110100
68241,11110101100
68281,11110111100
68321,11110010100
68361,11110111100
68401,11110101100
68441,11110110100
68481,11110101100
68521,11110110100
68561,11110101100
68601,11110101000
68641,11110101000
68681,11110111000
68721,11110110100
68761,11110101100
68801,11110110100
68841,11110101100
68881,11110111100
68921,11110101100
68961,11110110100
69001,11110110100
69041,11110101000
69081,11110101100
69121,11110101100
69161,11110111100
69201,11110101100
69241,11110111000
69281,11110110100
69321,11110101100
69361,11110111100
69401,11110101100
69441,11110111000
69481,11111000100
69521,11110110100
69561,11110110100
69601,11110110100
69641,11110110000
69681,11110111100
69721,11110110100
69761,11110110000
