SimTime,OUT[21:0]
62725,0001001001101000110100
63045,1111100010001010011000
63365,0001001001110101001110
63685,1111100011000110010000
64005,0001001010001110001010
64325,1111100011111101000100
64645,0001001010101001110010
64965,1111100100111011000100
65285,0001001010111001011010
65605,1111100101110111010000
65925,0001001011001100110000
66245,1111100110110100100000
66565,0001001011100010000100
66885,1111100111100110010000
67205,0001001011110011011010
67525,1111101000101001101000
67845,0001001100000100100010
68165,1111101001011111000000
68485,0001001100010111111110
68805,1111101010011110001100
69125,0001001100101110000000
69445,1111101011011100100000
69765,0001001100110100101110
70085,1111101100010100111000
70405,0001001101000101100100
70725,1111101101010101001100
71045,0001001101010101110110
71365,1111101110001011101100
71685,0001001101100010011100
72005,1111101111010000111100
72325,0001001101101101001010
72645,1111110000001100100100
72965,0001001101111111100100
73285,1111110001000010110000
73605,0001001110000101111000
73925,1111110010000011111000
74245,0001001110010100010010
74565,1111110011000100101000
74885,0001001110010110111110
75205,1111110100000011110000
75525,0001001110101010001000
75845,1111110100111001010100
76165,0001001110100111011000
76485,1111110101111001101000
76805,0001001110111000010110
77125,1111110110110111010000
77445,0001001110111011010010
77765,1111110111110100111000
78085,0001001111000000011010
78405,1111111000110100000100
78725,0001001111001010110000
79045,1111111001110010100100
79365,0001001111001000110110
79685,1111111010110001000000
80005,0001001111010000110110
80325,1111111011101110100000
80645,0001001111001111010100
80965,1111111100101110000000
81285,0001001111010000000000
81605,1111111101101001110100
81925,0001001111010101001000
82245,1111111110101010000000
82565,0001001111011010101110
82885,1111111111100110110000
83205,0001001111010100110000
83525,0000000000101101001000
83845,0001001111010001110110
84165,0000000001011101010000
84485,0001001111010100000100
84805,0000000010100100011100
85125,0001001111010001011010
85445,0000000011100000010100
85765,0001001111001100001000
86085,0000000100011111010000
86405,0001001111001010011000
86725,0000000101011100011100
87045,0001001111001000010100
87365,0000000110011100001000
87685,0001001111000000110110
88005,0000000111011011100100
88325,0001001110110010000110
88645,0000001000010101101000
88965,0001001110110101000110
89285,0000001001011000010000
89605,0001001110101111100110
89925,0000001010010010000000
90245,0001001110100011111010
90565,0000001011010001010100
90885,0001001110011001010010
91205,0000001100010001110100
91525,0001001110001100111010
91845,0000001101001011100100
92165,0001001110000111101100
92485,0000001110000111000100
92805,0001001101110110011100
93125,0000001111001001001100
93445,0001001101101110101100
93765,0000010000000010110100
94085,0001001101100000111000
94405,0000010001000011100000
94725,0001001101010000110110
95045,0000010001111110111100
95365,0001001101000011000110
95685,0000010010111100011100
96005,0001001100110101000000
96325,0000010011110010011100
96645,0001001100100111100110
96965,0000010100110010001000
97285,0001001100010001110000
97605,0000010101110001110000
97925,0001001100000010011010
98245,0000010110100110100100
98565,0001001011110001110000
98885,0000010111101010101100
